Independent,Relationship ID,P-Value,Relationship,Dependent,Type,Supported,Hypothesis ID,Mediator/Moderator,Source ID
26671,2249,0.016,Negative,26681,Mediating,,6910-2,26677,6910
26671,2250,0.016,Negative,26681,Mediating,,6910-2,26677,6910
26671,2251,0.016,Negative,26681,Mediating,,6910-2,26674,6910
26671,2252,0.016,Negative,26681,Mediating,,6910-2,26675,6910
26671,2253,0.016,Negative,26681,Mediating,,6910-2,26675,6910
26671,2254,0.016,Negative,26681,Mediating,,6910-2,26680,6910
26056,2255,0.01,negative,26055,regular,,6911-1,,6911
26056,2256,0.01,negative,26055,regular,,6911-1,,6911
26056,2257,0.01,Positive,26067,regular,,6911-2,,6911
26056,2258,0.01,Positive,26067,regular,,6911-2,,6911
26067,2259,0.01,negative,26055,regular,,6911-3,,6911
26067,2260,0.01,negative,26055,regular,,6911-3,,6911
26058,2261,0.01,positive,26055,regular,,6911-4,,6911
26058,2262,0.01,positive,26055,regular,,6911-4,,6911
26056,2263,0.01,Negative,26068,regular,,6911-5,,6911
26056,2264,0.01,Negative,26068,regular,,6911-5,,6911
26059,2265,0.01,Positive,26055,regular,,6911-6,,6911
26059,2266,0.01,Positive,26055,regular,,6911-6,,6911
26064,2267,0.05,Positive,26069,Regular,,6912-1,,6912
26064,2268,0.05,Positive,26069,Regular,,6912-1,,6912
26064,2269,0.05,Positive,26069,Regular,,6912-1,,6912
26065,2270,0.001,Positive,26069,Regular,,6912-2a,,6912
26065,2271,0.001,Positive,26069,Regular,,6912-2a,,6912
26065,2272,0.001,Positive,26069,Regular,,6912-2a,,6912
26065,2273,no,Positive,26064,Regular,,6912-2b,,6912
26065,2274,no,Positive,26064,Regular,,6912-2b,,6912
26065,2275,no,Positive,26064,Regular,,6912-2b,,6912
26060,2276,0.001,Positive,26064,Regular,,6912-3a,,6912
26060,2277,0.001,Positive,26064,Regular,,6912-3a,,6912
26060,2278,0.001,Positive,26064,Regular,,6912-3a,,6912
26060,2279,0.001,Positive,26065,Regular,,6912-3b,,6912
26060,2280,0.001,Positive,26065,Regular,,6912-3b,,6912
26060,2281,0.001,Positive,26065,Regular,,6912-3b,,6912
26060,2282,0.001,Positive,26065,Regular,,6912-3b,,6912
26061,2283,0.001,Positive,26069,Regular,,6912-4,,6912
26061,2284,0.001,Positive,26069,Regular,,6912-4,,6912
26061,2285,0.001,Positive,26069,Regular,,6912-4,,6912
26066,2286,0.001,Positive,26069,Regular,,6912-5a,,6912
26066,2287,0.001,Positive,26069,Regular,,6912-5a,,6912
26066,2288,0.001,Positive,26069,Regular,,6912-5a,,6912
26066,2289,0.001,Positive,26064,Regular,,6912-5b,,6912
26066,2290,0.001,Positive,26064,Regular,,6912-5b,,6912
26066,2291,0.001,Positive,26064,Regular,,6912-5b,,6912
26066,2292,0.001,Positive,26064,Regular,,6912-5b,,6912
26066,2293,0.01,Positive,26065,Regular,,6912-5c,,6912
26066,2294,0.01,Positive,26065,Regular,,6912-5c,,6912
26066,2295,0.01,Positive,26065,Regular,,6912-5c,,6912
26066,2296,0.01,Positive,26065,Regular,,6912-5c,,6912
26067,2297,0.001,Positive,26069,Regular,,6912-6a,,6912
26067,2298,0.001,Positive,26069,Regular,,6912-6a,,6912
26067,2299,0.001,Positive,26069,Regular,,6912-6a,,6912
26067,2300,no,Positive,26064,Regular,,6912-6b,,6912
26067,2301,no,Positive,26064,Regular,,6912-6b,,6912
26067,2302,no,Positive,26064,Regular,,6912-6b,,6912
26067,2303,no,Positive,26064,Regular,,6912-6b,,6912
26068,2304,0.001,Positive,26069,Regular,,6912-7a,,6912
26068,2305,0.001,Positive,26069,Regular,,6912-7a,,6912
26068,2306,0.001,Positive,26069,Regular,,6912-7a,,6912
26068,2307,0.001,Positive,26064,Regular,,6912-7b,,6912
26068,2308,0.001,Positive,26064,Regular,,6912-7b,,6912
26068,2309,0.001,Positive,26064,Regular,,6912-7b,,6912
26068,2310,0.001,Positive,26064,Regular,,6912-7b,,6912
26062,2311,0.05,Positive,26069,Regular,,6912-8,,6912
26062,2312,0.05,Positive,26069,Regular,,6912-8,,6912
26062,2313,0.05,Positive,26069,Regular,,6912-8,,6912
26063,2314,no,Positive,26069,Regular,,6912-9,,6912
26063,2315,no,Positive,26069,Regular,,6912-9,,6912
26063,2316,no,Positive,26069,Regular,,6912-9,,6912
29437,2317,0.01,Positive,28082,regular,,6913-1a,,6913
29438,2318,0.01,Positive,28082,regular,,6913-1a,,6913
29439,2319,0.01,Positive,28082,regular,,6913-1a,,6913
29440,2320,0.01,Positive,28082,regular,,6913-1a,,6913
29437,2321,0.01,Positive,28083,regular,,6913-1a,,6913
29438,2322,0.01,Positive,28083,regular,,6913-1a,,6913
29439,2323,0.01,Positive,28083,regular,,6913-1a,,6913
29440,2324,0.01,Positive,28083,regular,,6913-1a,,6913
29506,2325,0.01,Positive,29437,regular,,6913-1b,,6913
29507,2326,0.01,Positive,29437,regular,,6913-1b,,6913
29517,2327,0.01,Positive,29437,regular,,6913-1b,,6913
29518,2328,0.01,Positive,29437,regular,,6913-1b,,6913
29519,2329,0.01,Positive,29437,regular,,6913-1b,,6913
29506,2330,0.01,Positive,29438,regular,,6913-1b,,6913
29507,2331,0.01,Positive,29438,regular,,6913-1b,,6913
29517,2332,0.01,Positive,29438,regular,,6913-1b,,6913
29518,2333,0.01,Positive,29438,regular,,6913-1b,,6913
29519,2334,0.01,Positive,29438,regular,,6913-1b,,6913
29506,2335,0.01,Positive,29439,regular,,6913-1b,,6913
29507,2336,0.01,Positive,29439,regular,,6913-1b,,6913
29517,2337,0.01,Positive,29439,regular,,6913-1b,,6913
29518,2338,0.01,Positive,29439,regular,,6913-1b,,6913
29519,2339,0.01,Positive,29439,regular,,6913-1b,,6913
29506,2340,0.01,Positive,29440,regular,,6913-1b,,6913
29507,2341,0.01,Positive,29440,regular,,6913-1b,,6913
29517,2342,0.01,Positive,29440,regular,,6913-1b,,6913
29518,2343,0.01,Positive,29440,regular,,6913-1b,,6913
29519,2344,0.01,Positive,29440,regular,,6913-1b,,6913
28084,2345,0.01,Positive,29506,regular,,6913-2,,6913
28084,2346,0.01,Positive,29507,regular,,6913-2,,6913
28084,2347,0.01,Positive,29517,regular,,6913-2,,6913
28084,2348,0.01,Positive,29518,regular,,6913-2,,6913
28084,2349,0.01,Positive,29519,regular,,6913-2,,6913
28100,2350,0.01,Positive,29506,regular,,6913-2,,6913
28100,2351,0.01,Positive,29507,regular,,6913-2,,6913
28100,2352,0.01,Positive,29517,regular,,6913-2,,6913
28100,2353,0.01,Positive,29518,regular,,6913-2,,6913
28100,2354,0.01,Positive,29519,regular,,6913-2,,6913
28101,2355,0.01,Positive,29506,regular,,6913-2,,6913
28101,2356,0.01,Positive,29507,regular,,6913-2,,6913
28101,2357,0.01,Positive,29517,regular,,6913-2,,6913
28101,2358,0.01,Positive,29518,regular,,6913-2,,6913
28101,2359,0.01,Positive,29519,regular,,6913-2,,6913
29114,2360,0.01,Positive,29506,regular,,6913-2,,6913
29114,2361,0.01,Positive,29507,regular,,6913-2,,6913
29114,2362,0.01,Positive,29517,regular,,6913-2,,6913
29114,2363,0.01,Positive,29518,regular,,6913-2,,6913
29114,2364,0.01,Positive,29519,regular,,6913-2,,6913
28084,2365,0.05,Positive,28082,mediating,,6913-3,29506,6913
28084,2366,0.05,Positive,28082,mediating,,6913-3,29507,6913
28084,2367,0.05,Positive,28082,mediating,,6913-3,29517,6913
28084,2368,0.05,Positive,28082,mediating,,6913-3,29518,6913
28084,2369,0.05,Positive,28082,mediating,,6913-3,29519,6913
28084,2370,0.05,Positive,28082,mediating,,6913-3,29437,6913
28084,2371,0.05,Positive,28082,mediating,,6913-3,29438,6913
28084,2372,0.05,Positive,28082,mediating,,6913-3,29439,6913
28084,2373,0.05,Positive,28082,mediating,,6913-3,29440,6913
28084,2374,0.05,Positive,28083,mediating,,6913-3,29506,6913
28084,2375,0.05,Positive,28083,mediating,,6913-3,29507,6913
28084,2376,0.05,Positive,28083,mediating,,6913-3,29517,6913
28084,2377,0.05,Positive,28083,mediating,,6913-3,29518,6913
28084,2378,0.05,Positive,28083,mediating,,6913-3,29519,6913
28084,2379,0.05,Positive,28083,mediating,,6913-3,29437,6913
28084,2380,0.05,Positive,28083,mediating,,6913-3,29438,6913
28084,2381,0.05,Positive,28083,mediating,,6913-3,29439,6913
28084,2382,0.05,Positive,28083,mediating,,6913-3,29440,6913
28100,2383,0.05,Positive,28082,mediating,,6913-3,29506,6913
28100,2384,0.05,Positive,28082,mediating,,6913-3,29507,6913
28100,2385,0.05,Positive,28082,mediating,,6913-3,29517,6913
28100,2386,0.05,Positive,28082,mediating,,6913-3,29518,6913
28100,2387,0.05,Positive,28082,mediating,,6913-3,29519,6913
28100,2388,0.05,Positive,28082,mediating,,6913-3,29437,6913
28100,2389,0.05,Positive,28082,mediating,,6913-3,29438,6913
28100,2390,0.05,Positive,28082,mediating,,6913-3,29439,6913
28100,2391,0.05,Positive,28082,mediating,,6913-3,29440,6913
28100,2392,0.05,Positive,28083,mediating,,6913-3,29506,6913
28100,2393,0.05,Positive,28083,mediating,,6913-3,29507,6913
28100,2394,0.05,Positive,28083,mediating,,6913-3,29517,6913
28100,2395,0.05,Positive,28083,mediating,,6913-3,29518,6913
28100,2396,0.05,Positive,28083,mediating,,6913-3,29519,6913
28100,2397,0.05,Positive,28083,mediating,,6913-3,29437,6913
28100,2398,0.05,Positive,28083,mediating,,6913-3,29438,6913
28100,2399,0.05,Positive,28083,mediating,,6913-3,29439,6913
28100,2400,0.05,Positive,28083,mediating,,6913-3,29440,6913
28101,2401,0.05,Positive,28082,mediating,,6913-3,29506,6913
28101,2402,0.05,Positive,28082,mediating,,6913-3,29507,6913
28101,2403,0.05,Positive,28082,mediating,,6913-3,29517,6913
28101,2404,0.05,Positive,28082,mediating,,6913-3,29518,6913
28101,2405,0.05,Positive,28082,mediating,,6913-3,29519,6913
28101,2406,0.05,Positive,28082,mediating,,6913-3,29437,6913
28101,2407,0.05,Positive,28082,mediating,,6913-3,29438,6913
28101,2408,0.05,Positive,28082,mediating,,6913-3,29439,6913
28101,2409,0.05,Positive,28082,mediating,,6913-3,29440,6913
28101,2410,0.05,Positive,28083,mediating,,6913-3,29506,6913
28101,2411,0.05,Positive,28083,mediating,,6913-3,29507,6913
28101,2412,0.05,Positive,28083,mediating,,6913-3,29517,6913
28101,2413,0.05,Positive,28083,mediating,,6913-3,29518,6913
28101,2414,0.05,Positive,28083,mediating,,6913-3,29519,6913
28101,2415,0.05,Positive,28083,mediating,,6913-3,29437,6913
28101,2416,0.05,Positive,28083,mediating,,6913-3,29438,6913
28101,2417,0.05,Positive,28083,mediating,,6913-3,29439,6913
28101,2418,0.05,Positive,28083,mediating,,6913-3,29440,6913
29114,2419,0.05,Positive,28082,mediating,,6913-3,29506,6913
29114,2420,0.05,Positive,28082,mediating,,6913-3,29507,6913
29114,2421,0.05,Positive,28082,mediating,,6913-3,29517,6913
29114,2422,0.05,Positive,28082,mediating,,6913-3,29518,6913
29114,2423,0.05,Positive,28082,mediating,,6913-3,29519,6913
29114,2424,0.05,Positive,28082,mediating,,6913-3,29437,6913
29114,2425,0.05,Positive,28082,mediating,,6913-3,29438,6913
29114,2426,0.05,Positive,28082,mediating,,6913-3,29439,6913
29114,2427,0.05,Positive,28082,mediating,,6913-3,29440,6913
29114,2428,0.05,Positive,28083,mediating,,6913-3,29506,6913
29114,2429,0.05,Positive,28083,mediating,,6913-3,29507,6913
29114,2430,0.05,Positive,28083,mediating,,6913-3,29517,6913
29114,2431,0.05,Positive,28083,mediating,,6913-3,29518,6913
29114,2432,0.05,Positive,28083,mediating,,6913-3,29519,6913
29114,2433,0.05,Positive,28083,mediating,,6913-3,29437,6913
29114,2434,0.05,Positive,28083,mediating,,6913-3,29438,6913
29114,2435,0.05,Positive,28083,mediating,,6913-3,29439,6913
29114,2436,0.05,Positive,28083,mediating,,6913-3,29440,6913
28084,2437,0.05,Positive,29506,Moderating,,6913-4,29520,6913
28084,2438,0.05,Positive,29507,Moderating,,6913-4,29520,6913
28084,2439,0.05,Positive,29517,Moderating,,6913-4,29520,6913
28084,2440,0.05,Positive,29518,Moderating,,6913-4,29520,6913
28084,2441,0.05,Positive,29519,Moderating,,6913-4,29520,6913
28084,2442,0.05,Positive,29506,Moderating,,6913-4,29521,6913
28084,2443,0.05,Positive,29507,Moderating,,6913-4,29521,6913
28084,2444,0.05,Positive,29517,Moderating,,6913-4,29521,6913
28084,2445,0.05,Positive,29518,Moderating,,6913-4,29521,6913
28084,2446,0.05,Positive,29519,Moderating,,6913-4,29521,6913
28084,2447,0.05,Positive,29506,Moderating,,6913-4,29522,6913
28084,2448,0.05,Positive,29507,Moderating,,6913-4,29522,6913
28084,2449,0.05,Positive,29517,Moderating,,6913-4,29522,6913
28084,2450,0.05,Positive,29518,Moderating,,6913-4,29522,6913
28084,2451,0.05,Positive,29519,Moderating,,6913-4,29522,6913
28084,2452,0.05,Positive,29506,Moderating,,6913-4,29523,6913
28084,2453,0.05,Positive,29507,Moderating,,6913-4,29523,6913
28084,2454,0.05,Positive,29517,Moderating,,6913-4,29523,6913
28084,2455,0.05,Positive,29518,Moderating,,6913-4,29523,6913
28084,2456,0.05,Positive,29519,Moderating,,6913-4,29523,6913
28100,2457,0.05,Positive,29506,Moderating,,6913-4,29520,6913
28100,2458,0.05,Positive,29507,Moderating,,6913-4,29520,6913
28100,2459,0.05,Positive,29517,Moderating,,6913-4,29520,6913
28100,2460,0.05,Positive,29518,Moderating,,6913-4,29520,6913
28100,2461,0.05,Positive,29519,Moderating,,6913-4,29520,6913
28100,2462,0.05,Positive,29506,Moderating,,6913-4,29521,6913
28100,2463,0.05,Positive,29507,Moderating,,6913-4,29521,6913
28100,2464,0.05,Positive,29517,Moderating,,6913-4,29521,6913
28100,2465,0.05,Positive,29518,Moderating,,6913-4,29521,6913
28100,2466,0.05,Positive,29519,Moderating,,6913-4,29521,6913
28100,2467,0.05,Positive,29506,Moderating,,6913-4,29522,6913
28100,2468,0.05,Positive,29507,Moderating,,6913-4,29522,6913
28100,2469,0.05,Positive,29517,Moderating,,6913-4,29522,6913
28100,2470,0.05,Positive,29518,Moderating,,6913-4,29522,6913
28100,2471,0.05,Positive,29519,Moderating,,6913-4,29522,6913
28100,2472,0.05,Positive,29506,Moderating,,6913-4,29523,6913
28100,2473,0.05,Positive,29507,Moderating,,6913-4,29523,6913
28100,2474,0.05,Positive,29517,Moderating,,6913-4,29523,6913
28100,2475,0.05,Positive,29518,Moderating,,6913-4,29523,6913
28100,2476,0.05,Positive,29519,Moderating,,6913-4,29523,6913
28101,2477,0.05,Positive,29506,Moderating,,6913-4,29520,6913
28101,2478,0.05,Positive,29507,Moderating,,6913-4,29520,6913
28101,2479,0.05,Positive,29517,Moderating,,6913-4,29520,6913
28101,2480,0.05,Positive,29518,Moderating,,6913-4,29520,6913
28101,2481,0.05,Positive,29519,Moderating,,6913-4,29520,6913
28101,2482,0.05,Positive,29506,Moderating,,6913-4,29521,6913
28101,2483,0.05,Positive,29507,Moderating,,6913-4,29521,6913
28101,2484,0.05,Positive,29517,Moderating,,6913-4,29521,6913
28101,2485,0.05,Positive,29518,Moderating,,6913-4,29521,6913
28101,2486,0.05,Positive,29519,Moderating,,6913-4,29521,6913
28101,2487,0.05,Positive,29506,Moderating,,6913-4,29522,6913
28101,2488,0.05,Positive,29507,Moderating,,6913-4,29522,6913
28101,2489,0.05,Positive,29517,Moderating,,6913-4,29522,6913
28101,2490,0.05,Positive,29518,Moderating,,6913-4,29522,6913
28101,2491,0.05,Positive,29519,Moderating,,6913-4,29522,6913
28101,2492,0.05,Positive,29506,Moderating,,6913-4,29523,6913
28101,2493,0.05,Positive,29507,Moderating,,6913-4,29523,6913
28101,2494,0.05,Positive,29517,Moderating,,6913-4,29523,6913
28101,2495,0.05,Positive,29518,Moderating,,6913-4,29523,6913
28101,2496,0.05,Positive,29519,Moderating,,6913-4,29523,6913
29114,2497,0.05,Positive,29506,Moderating,,6913-4,29520,6913
29114,2498,0.05,Positive,29507,Moderating,,6913-4,29520,6913
29114,2499,0.05,Positive,29517,Moderating,,6913-4,29520,6913
29114,2500,0.05,Positive,29518,Moderating,,6913-4,29520,6913
29114,2501,0.05,Positive,29519,Moderating,,6913-4,29520,6913
29114,2502,0.05,Positive,29506,Moderating,,6913-4,29521,6913
29114,2503,0.05,Positive,29507,Moderating,,6913-4,29521,6913
29114,2504,0.05,Positive,29517,Moderating,,6913-4,29521,6913
29114,2505,0.05,Positive,29518,Moderating,,6913-4,29521,6913
29114,2506,0.05,Positive,29519,Moderating,,6913-4,29521,6913
29114,2507,0.05,Positive,29506,Moderating,,6913-4,29522,6913
29114,2508,0.05,Positive,29507,Moderating,,6913-4,29522,6913
29114,2509,0.05,Positive,29517,Moderating,,6913-4,29522,6913
29114,2510,0.05,Positive,29518,Moderating,,6913-4,29522,6913
29114,2511,0.05,Positive,29519,Moderating,,6913-4,29522,6913
29114,2512,0.05,Positive,29506,Moderating,,6913-4,29523,6913
29114,2513,0.05,Positive,29507,Moderating,,6913-4,29523,6913
29114,2514,0.05,Positive,29517,Moderating,,6913-4,29523,6913
29114,2515,0.05,Positive,29518,Moderating,,6913-4,29523,6913
29114,2516,0.05,Positive,29519,Moderating,,6913-4,29523,6913
29437,2517,0.01,Negative,28082,Moderating,,6913-5a,29520,6913
29437,2518,0.01,Negative,28083,Moderating,,6913-5a,29520,6913
29437,2519,0.01,Negative,28082,Moderating,,6913-5a,29521,6913
29437,2520,0.01,Negative,28083,Moderating,,6913-5a,29521,6913
29437,2521,0.01,Negative,28082,Moderating,,6913-5a,29522,6913
29437,2522,0.01,Negative,28083,Moderating,,6913-5a,29522,6913
29437,2523,0.01,Negative,28082,Moderating,,6913-5a,29523,6913
29437,2524,0.01,Negative,28083,Moderating,,6913-5a,29523,6913
29438,2525,0.01,Negative,28082,Moderating,,6913-5a,29520,6913
29438,2526,0.01,Negative,28083,Moderating,,6913-5a,29520,6913
29438,2527,0.01,Negative,28082,Moderating,,6913-5a,29521,6913
29438,2528,0.01,Negative,28083,Moderating,,6913-5a,29521,6913
29438,2529,0.01,Negative,28082,Moderating,,6913-5a,29522,6913
29438,2530,0.01,Negative,28083,Moderating,,6913-5a,29522,6913
29438,2531,0.01,Negative,28082,Moderating,,6913-5a,29523,6913
29438,2532,0.01,Negative,28083,Moderating,,6913-5a,29523,6913
29439,2533,0.01,Negative,28082,Moderating,,6913-5a,29520,6913
29439,2534,0.01,Negative,28083,Moderating,,6913-5a,29520,6913
29439,2535,0.01,Negative,28082,Moderating,,6913-5a,29521,6913
29439,2536,0.01,Negative,28083,Moderating,,6913-5a,29521,6913
29439,2537,0.01,Negative,28082,Moderating,,6913-5a,29522,6913
29439,2538,0.01,Negative,28083,Moderating,,6913-5a,29522,6913
29439,2539,0.01,Negative,28082,Moderating,,6913-5a,29523,6913
29439,2540,0.01,Negative,28083,Moderating,,6913-5a,29523,6913
29440,2541,0.01,Negative,28082,Moderating,,6913-5a,29520,6913
29440,2542,0.01,Negative,28083,Moderating,,6913-5a,29520,6913
29440,2543,0.01,Negative,28082,Moderating,,6913-5a,29521,6913
29440,2544,0.01,Negative,28083,Moderating,,6913-5a,29521,6913
29440,2545,0.01,Negative,28082,Moderating,,6913-5a,29522,6913
29440,2546,0.01,Negative,28083,Moderating,,6913-5a,29522,6913
29440,2547,0.01,Negative,28082,Moderating,,6913-5a,29523,6913
29440,2548,0.01,Negative,28083,Moderating,,6913-5a,29523,6913
29506,2549,0.01,Positive,29437,Moderating,,6913-5b,29520,6913
29506,2550,0.01,Positive,29438,Moderating,,6913-5b,29520,6913
29506,2551,0.01,Positive,29439,Moderating,,6913-5b,29520,6913
29506,2552,0.01,Positive,29440,Moderating,,6913-5b,29520,6913
29506,2553,0.01,Positive,29437,Moderating,,6913-5b,29521,6913
29506,2554,0.01,Positive,29438,Moderating,,6913-5b,29521,6913
29506,2555,0.01,Positive,29439,Moderating,,6913-5b,29521,6913
29506,2556,0.01,Positive,29440,Moderating,,6913-5b,29521,6913
29506,2557,0.01,Positive,29437,Moderating,,6913-5b,29522,6913
29506,2558,0.01,Positive,29438,Moderating,,6913-5b,29522,6913
29506,2559,0.01,Positive,29439,Moderating,,6913-5b,29522,6913
29506,2560,0.01,Positive,29440,Moderating,,6913-5b,29522,6913
29506,2561,0.01,Positive,29437,Moderating,,6913-5b,29523,6913
29506,2562,0.01,Positive,29438,Moderating,,6913-5b,29523,6913
29506,2563,0.01,Positive,29439,Moderating,,6913-5b,29523,6913
29506,2564,0.01,Positive,29440,Moderating,,6913-5b,29523,6913
29507,2565,0.01,Positive,29437,Moderating,,6913-5b,29520,6913
29507,2566,0.01,Positive,29438,Moderating,,6913-5b,29520,6913
29507,2567,0.01,Positive,29439,Moderating,,6913-5b,29520,6913
29507,2568,0.01,Positive,29440,Moderating,,6913-5b,29520,6913
29507,2569,0.01,Positive,29437,Moderating,,6913-5b,29521,6913
29507,2570,0.01,Positive,29438,Moderating,,6913-5b,29521,6913
29507,2571,0.01,Positive,29439,Moderating,,6913-5b,29521,6913
29507,2572,0.01,Positive,29440,Moderating,,6913-5b,29521,6913
29507,2573,0.01,Positive,29437,Moderating,,6913-5b,29522,6913
29507,2574,0.01,Positive,29438,Moderating,,6913-5b,29522,6913
29507,2575,0.01,Positive,29439,Moderating,,6913-5b,29522,6913
29507,2576,0.01,Positive,29440,Moderating,,6913-5b,29522,6913
29507,2577,0.01,Positive,29437,Moderating,,6913-5b,29523,6913
29507,2578,0.01,Positive,29438,Moderating,,6913-5b,29523,6913
29507,2579,0.01,Positive,29439,Moderating,,6913-5b,29523,6913
29507,2580,0.01,Positive,29440,Moderating,,6913-5b,29523,6913
29517,2581,0.01,Positive,29437,Moderating,,6913-5b,29520,6913
29517,2582,0.01,Positive,29438,Moderating,,6913-5b,29520,6913
29517,2583,0.01,Positive,29439,Moderating,,6913-5b,29520,6913
29517,2584,0.01,Positive,29440,Moderating,,6913-5b,29520,6913
29517,2585,0.01,Positive,29437,Moderating,,6913-5b,29521,6913
29517,2586,0.01,Positive,29438,Moderating,,6913-5b,29521,6913
29517,2587,0.01,Positive,29439,Moderating,,6913-5b,29521,6913
29517,2588,0.01,Positive,29440,Moderating,,6913-5b,29521,6913
29517,2589,0.01,Positive,29437,Moderating,,6913-5b,29522,6913
29517,2590,0.01,Positive,29438,Moderating,,6913-5b,29522,6913
29517,2591,0.01,Positive,29439,Moderating,,6913-5b,29522,6913
29517,2592,0.01,Positive,29440,Moderating,,6913-5b,29522,6913
29517,2593,0.01,Positive,29437,Moderating,,6913-5b,29523,6913
29517,2594,0.01,Positive,29438,Moderating,,6913-5b,29523,6913
29517,2595,0.01,Positive,29439,Moderating,,6913-5b,29523,6913
29517,2596,0.01,Positive,29440,Moderating,,6913-5b,29523,6913
29518,2597,0.01,Positive,29437,Moderating,,6913-5b,29520,6913
29518,2598,0.01,Positive,29438,Moderating,,6913-5b,29520,6913
29518,2599,0.01,Positive,29439,Moderating,,6913-5b,29520,6913
29518,2600,0.01,Positive,29440,Moderating,,6913-5b,29520,6913
29518,2601,0.01,Positive,29437,Moderating,,6913-5b,29521,6913
29518,2602,0.01,Positive,29438,Moderating,,6913-5b,29521,6913
29518,2603,0.01,Positive,29439,Moderating,,6913-5b,29521,6913
29518,2604,0.01,Positive,29440,Moderating,,6913-5b,29521,6913
29518,2605,0.01,Positive,29437,Moderating,,6913-5b,29522,6913
29518,2606,0.01,Positive,29438,Moderating,,6913-5b,29522,6913
29518,2607,0.01,Positive,29439,Moderating,,6913-5b,29522,6913
29518,2608,0.01,Positive,29440,Moderating,,6913-5b,29522,6913
29518,2609,0.01,Positive,29437,Moderating,,6913-5b,29523,6913
29518,2610,0.01,Positive,29438,Moderating,,6913-5b,29523,6913
29518,2611,0.01,Positive,29439,Moderating,,6913-5b,29523,6913
29518,2612,0.01,Positive,29440,Moderating,,6913-5b,29523,6913
29519,2613,0.01,Positive,29437,Moderating,,6913-5b,29520,6913
29519,2614,0.01,Positive,29438,Moderating,,6913-5b,29520,6913
29519,2615,0.01,Positive,29439,Moderating,,6913-5b,29520,6913
29519,2616,0.01,Positive,29440,Moderating,,6913-5b,29520,6913
29519,2617,0.01,Positive,29437,Moderating,,6913-5b,29521,6913
29519,2618,0.01,Positive,29438,Moderating,,6913-5b,29521,6913
29519,2619,0.01,Positive,29439,Moderating,,6913-5b,29521,6913
29519,2620,0.01,Positive,29440,Moderating,,6913-5b,29521,6913
29519,2621,0.01,Positive,29437,Moderating,,6913-5b,29522,6913
29519,2622,0.01,Positive,29438,Moderating,,6913-5b,29522,6913
29519,2623,0.01,Positive,29439,Moderating,,6913-5b,29522,6913
29519,2624,0.01,Positive,29440,Moderating,,6913-5b,29522,6913
29519,2625,0.01,Positive,29437,Moderating,,6913-5b,29523,6913
29519,2626,0.01,Positive,29438,Moderating,,6913-5b,29523,6913
29519,2627,0.01,Positive,29439,Moderating,,6913-5b,29523,6913
29519,2628,0.01,Positive,29440,Moderating,,6913-5b,29523,6913
50593,2629,no,Positive,26196,Regular,,6915-1a,,6915
50593,2630,no,Positive,26196,Regular,,6915-1a,,6915
50593,2631,no,Positive,26196,Regular,,6915-1a,,6915
50593,2632,no,Positive,26196,Regular,,6915-1a,,6915
50593,2633,no,Positive,26196,Regular,,6915-1a,,6915
50593,2634,no,Positive,26196,Regular,,6915-1a,,6915
50593,2635,no,Positive,26196,Regular,,6915-1a,,6915
50593,2636,no,Positive,26196,Regular,,6915-1a,,6915
50593,2637,no,Positive,26196,Regular,,6915-1a,,6915
50593,2638,no,Positive,26196,Regular,,6915-1a,,6915
50592,2639,no,Negative,26196,Regular,,6915-1a,,6915
50594,2640,0.05,Positive,26196,Regular,,6915-1b,,6915
50594,2641,0.05,Positive,26196,Regular,,6915-1b,,6915
50594,2642,0.05,Positive,26196,Regular,,6915-1b,,6915
50594,2643,0.05,Positive,26196,Regular,,6915-1b,,6915
50594,2644,0.05,Positive,26196,Regular,,6915-1b,,6915
50594,2645,0.05,Positive,26196,Regular,,6915-1b,,6915
50594,2646,0.05,Positive,26196,Regular,,6915-1b,,6915
50594,2647,0.05,Positive,26196,Regular,,6915-1b,,6915
50594,2648,0.05,Positive,26196,Regular,,6915-1b,,6915
50594,2649,0.05,Positive,26196,Regular,,6915-1b,,6915
50592,2650,0.05,Negative,26196,Regular,,6915-1b,,6915
50595,2651,0.05,Positive,26196,Regular,,6915-1c,,6915
50595,2652,0.05,Positive,26196,Regular,,6915-1c,,6915
50595,2653,0.05,Positive,26196,Regular,,6915-1c,,6915
50595,2654,0.05,Positive,26196,Regular,,6915-1c,,6915
50595,2655,0.05,Positive,26196,Regular,,6915-1c,,6915
50595,2656,0.05,Positive,26196,Regular,,6915-1c,,6915
50595,2657,0.05,Positive,26196,Regular,,6915-1c,,6915
50595,2658,0.05,Positive,26196,Regular,,6915-1c,,6915
50595,2659,0.05,Positive,26196,Regular,,6915-1c,,6915
50595,2660,0.05,Positive,26196,Regular,,6915-1c,,6915
50592,2661,0.05,Negative,26196,Regular,,6915-1c,,6915
50595,2662,0.05,Positive,26196,Regular,,6915-2a,,6915
50595,2663,0.05,Positive,26196,Regular,,6915-2a,,6915
50595,2664,0.05,Positive,26196,Regular,,6915-2a,,6915
50595,2665,0.05,Positive,26196,Regular,,6915-2a,,6915
50595,2666,0.05,Positive,26196,Regular,,6915-2a,,6915
50595,2667,0.05,Positive,26196,Regular,,6915-2a,,6915
50595,2668,0.05,Positive,26196,Regular,,6915-2a,,6915
50595,2669,0.05,Positive,26196,Regular,,6915-2a,,6915
50595,2670,0.05,Positive,26196,Regular,,6915-2a,,6915
