Ranking,Percent Helpful,Author,Total Reviews,Author ID,Helpful Votes
3232,0.83,Jessica,143,A1F549SRVYVAMM,645
3233,0.75,N. Caruso,422,A29B4PAIOL7HYG,1154
3234,0.87,Stefan,396,A2T04VAIXSKJH2,3482
3235,0.94,MoneyPit,163,A2A2NFSPJYCXVK,719
3236,0.83,Dorothy,511,A1T41R2H7X3ASO,1397
3237,0.85,Alan F. Sewell,130,ALRQYRWQ7LRQ3,6758
3238,0.83,Athan,106,A2ZK9VNGT3HE2I,1237
3239,0.87,TC,704,A5Q1FK0FWU7DH,3234
3240,0.78,MommaMia,751,A3EZHMGGWY74HY,2759
3241,0.94,RJ Parker - Product Reviewer,399,A2ZJPSX9FA2KJZ,2345
3242,0.83,J. Schwartz,414,AGVDI7RLT24WJ,1791
3243,0.85,Zen,369,A2JWF9IG8PJAOA,845
3244,0.93,KB,383,AL4CJITRALYBU,372
3245,0.78,Margaret Helen,714,A26F5B12T242LL,3811
3246,0.97,D.R.L.,365,A2FJCITRT7GQ0N,2022
3247,0.88,James Lin,546,A3N4VTNFPMTHEF,2649
3248,0.83,M. Wolf,1498,A376OJHLE6SU9Q,3001
3249,0.83,Jeffrey Swystun,830,A3BVQHM1C6B9UW,2471
3250,0.95,MatriarchOfNerds,152,A1FF8YEI2YFPYS,467
3251,0.95,Konrad,76,A250EBBMPAEAN5,1739
3252,0.79,alwaysblabbing,894,ARGT7BXP1K7HO,714
3253,0.88,Amber Stump,274,A345QL19B6VSS7,529
3254,0.98,Jennifer,44,A2B85THL5O2WXO,3144
3255,0.92,I Like Stuff,191,A287TAETJKLNKI,567
3256,0.77,Bill A. Belt,1173,A2HMF8ZR67BNZS,1721
3257,0.83,Rich M.,738,A1CM83OHE53Z5W,1259
3258,0.85,Writer Geek,346,A3UHDN1OOU5BLU,1295
3259,0.86,Stu Redman,670,A64LEAZ2QF8L2,573
3260,0.77,Ashlee Johnson,317,A2940DAGOU5LKP,274
3261,0.92,Owl,356,A22IV6NFWC8A5C,863
3262,0.9,J.C. Keller,179,AH2INZ9J1V775,1139
3263,0.74,Eaglover,999,A2ODVNRVGYNNKS,803
3264,0.92,Andrew,120,A9B0AGEKRKTQB,1109
3265,0.91,Tim Robertson,526,A1VLVWTLV3LVHR,6164
3266,0.98,John W.,102,A3RDW3L2EKE9Q5,872
3267,0.85,Henry Halladay,347,A11F60W72FUBH8,2752
3268,0.84,Candace,475,A61YZBKPH0V75,476
3269,0.83,Analicia,622,A3Q4DU7IM963G4,851
3270,0.84,JL,550,A20P5W3NEE7CQ3,419
3271,0.91,The Book Fairy Reviews,851,A20MYFNLY6TGNL,760
3272,0.85,Laura,385,ALJV92MSX4D9W,810
3273,0.89,Gingerbreadforest,191,AN7UFORUFW2BA,1589
3274,0.92,MyKeyReviews,99,A23O6Y6BCFE808,2405
3275,0.84,Banquero,219,AETBIYGN4IYG9,919
3276,0.89,L. M Young,648,A2NLIB986TEESZ,2598
3277,0.87,Kenneth Rubin,86,A30Y6PX7QC1OR9,1278
3278,0.88,BryanAllen,490,AWBM388SH9OJJ,335
3279,0.89,D. Chou,965,A1TR1R2QKWRSRA,1734
3280,0.84,TheRose,897,A2HHLECY52TYPZ,692
3281,0.92,GWH,234,A1XTIPZ2GA9C98,695
3282,0.9,J. Fuchs,417,A3H7ADUP07D93H,8526
3283,0.86,Ellie,555,A5K3CK2PWYQ7O,916
3284,0.88,George,335,ACKRKF4L2JBTJ,399
3285,0.86,Larry VanDeSande,1122,A2T049UQONS0OY,11593
3286,0.93,Rick Lane,412,AGGC3BHIG6A5K,1542
3287,0.77,Tell Me A Story,514,A1VOPP2OFITP7D,1431
3288,0.87,Sarah (Feeling Fictional),1023,A2EU9VP0MRMUGE,861
3289,0.9,Born in Kansas,167,A3LSFJ32QJZVLR,2098
3290,0.81,Monique,681,A1Y32FBX45NCNL,1159
3291,0.9,Amy Ballou,143,A33LVON2S5CZHK,720
3292,0.86,Fashion Beyond Forty,431,A1TLGZFKWDD2UZ,562
3293,0.79,Rebecca Johnson,1576,A3GPLSN45GJBBM,1149
3294,0.82,Emily J. Morris,1601,AOTMP0OKJOUWI,3114
3295,0.8,Beth,1125,A2AQ7NZKYI10IS,1388
3296,0.79,Chan,608,A2MW4A5RYZTKG3,1248
3297,0.84,Dr. H. A. Jones,900,AFVROUVTT63XM,1241
3298,0.87,ReviewerUSA,368,A12TSALWP062D9,772
3299,0.84,Cynthia C.C.,175,A1MFOB3PG2F9EV,1049
3300,0.81,Amazon Customer,507,A1O2QIQK2OR5TC,2005
3301,0.92,Bo S.,78,A3QZL6M37TUC3C,543
3302,0.93,Michael King,356,A1WLZYEOIL1HLT,3882
3303,0.89,Dr. Girlfriend,109,A2P21NHBQPON20,1899
3304,0.88,Avid Camper,420,A1WOMXOEX90ARI,3945
3305,0.9,hello-booklover,1107,A956O72VO20Y,735
3306,0.85,Nancy E. Turner,394,AR6E0WAEOCUKI,1707
3307,0.92,Camera Shy,199,A1D57TSKTBBBJN,2276
3308,0.8,Stella Carrier,2098,A2H3JURQZOHVMB,2475
3309,0.88,Dee Prime,507,ADMZA44JUM6AS,496
3310,0.76,R. Schultz,772,A387BD735MI50R,3469
3311,0.9,Reviews from the Heart Book Review,749,A1KE5LVRU1FYL1,599
3312,0.97,Rae Aaron,104,A102PS97JPLYGK,1198
3313,0.85,M. Kooiman,543,AT9U5ZE5OO84C,2449
3314,0.96,A.B.,122,A1SAB01JXYZNJT,189
3315,0.82,Jamie,999,A15WZCCCGJ591Y,542
3316,0.84,robosolo,448,A2E6AHFDJ3JBAZ,995
3317,0.7,CMarie,1075,A320NYVVIZSZGY,993
3318,0.91,John G. Gleeson Sr.,254,A2GOTY2STOMEAU,4523
3319,0.84,Ellybean,757,A194K60CWZ371J,1192
3320,0.85,Hoppaguy,846,AZAC8O310IK4E,2066
3321,0.96,R. W. Pochciol,95,A1GCKBZ5B7XHPC,2725
3322,0.87,Dom Miliano,653,A3CJ7MHAS9IMAM,3589
3323,0.93,J. Peterson,140,A2DZ0QRHRXIE5V,2460
3324,0.87,Dawn,547,A2SKWNQI2L2EP3,847
3325,0.79,Andrea Williams,1284,A1WCE652PUHO7Z,903
3326,0.89,Krista,245,A1I2F1PELQJJNV,479
3327,0.89,Amber Middlebrooks,77,AXISGACDUF2B3,667
3328,0.8,Joan A. Adamak,588,A26SW43I0MXGGA,1582
3329,0.88,V. Rundell of V's Reads,866,A2GE4E4CWEQNT2,845
3330,0.93,An Informed Buyer,169,AV3E6XNTB4RV5,1081
3331,0.84,claudette valliere,941,A2RBLZC3MJ5FNM,1101
3332,0.92,Jeff,286,A24CVTS4QZM2EL,849
3333,0.96,Eric Champine,64,A30C3EFTH23DB,2022
3334,0.78,Amazon Customer,624,A24FX30B20WLMV,1599
3335,0.86,Nancy B.,407,A2O9NU8P1PHZMY,1313
3336,0.75,Rich(!!),1463,AFV2584U13XP3,3498
3337,0.77,Jen R,741,A1TUBKEWD01LLS,1374
3338,0.79,Morrigan Alexandros,1196,AFFVUZEGP1FDQ,2704
3339,0.81,Anne Mills,846,A2AFIEWV1QKF8E,959
3340,0.9,Frank Castle,466,A1Y2ES3X1M0Q3T,735
3341,0.89,Tumblemark,112,A1E9ADLJXIG7XJ,3303
3342,0.93,JayBayinME,122,A1TBIVST1JDJPE,753
3343,0.83,Kindle Customer,237,A35JWKJUOV7VHI,937
3344,0.92,Jessica N.,216,A19G3E44NZUDKE,910
3345,0.85,AmandaR,793,A4UWNRY0WWECK,776
3346,0.82,Joshua Olds,542,A1K2V8BSC895CD,1576
3347,0.92,Monica J. Kern,252,A14L2638XC00EZ,2665
3348,0.78,Paul Gelman,325,A1IH4ZQ0R434X7,6123
3349,0.88,Chad S.,202,A1JEJEDR7NDZ7C,1334
3350,0.84,Sammie's Book  Blog,807,A2A96H9YA1LG7G,1768
3351,0.91,JC,196,A1ZGNCN1VRUO1H,2717
3352,0.87,Karen Amrhein,645,A2NE7D8GC41UCL,974
3353,0.86,Mark J. Fowler,721,A36EW68H08UOCS,5149
3354,0.76,T tanner,879,A1GYO4L66SWWXU,339
3355,0.95,Electronicbuff,139,A3B3HBKN6PR2N7,1089
3356,0.85,matt8386,917,ABQEKKRD6WZFA,2158
3357,0.9,Lana K.,76,A31LDA9BGOCY2P,668
3358,0.95,Jonathan E.,108,A249II6VGVRLM8,7015
3359,0.86,Customer,1238,A2E1EFNIZL2FVA,4695
3360,0.84,Cathe,736,ATJV9TWMRNF8K,3758
3361,0.91,Jim Davis,712,A3H9PLV6L2S194,2701
3362,0.91,FaireMaiden,182,A2TQD6R721TBOJ,2585
3363,0.81,S. Mitchell,764,A3EX8ZFNVDHGPM,2202
3364,0.93,Jan McAfee,116,A2KTI6EAP4T3L9,955
3365,0.89,Michael C. Boling,376,A2ALHD0Z4FZEIJ,804
3366,0.82,Sympa,581,A2PEVP36Y5A2EQ,18291
3367,0.81,Anne Wingate,558,A2WW9T8EEI8NU4,2326
3368,0.93,Andy T. Knote,165,A3VK4UNUGQXHNQ,747
3369,0.74,bloodclay,156,A2EO4O7D7BA2K8,1924
3370,0.88,Ketty,160,A10QUY14I0ZYFL,1392
3371,0.87,Arya Scout,896,A27TFGK62L22RK,988
3372,0.88,Monty Moonlight,762,A2UQIIJ2CD8REE,5438
3373,0.84,Coco,1029,A3E6OGAHL93459,720
3374,0.9,Terry V.,241,A31XUJMEDBUGKR,616
3375,0.85,Quality Man,375,A1RF9YK4BK5TRH,1261
3376,0.79,kshrop,555,AI38GSFB90M4L,1129
3377,0.87,XiMiX,545,A2I2KPNJDQ9SL0,839
3378,0.84,Amazon Customer,310,A1GQRGB8FGSLIZ,1445
3379,0.76,Lita Perna,309,A2M34TR2T9YAXV,1858
3380,0.9,Merissa (Archaeolibrarian),1064,A3S0H2HV6U1I7F,625
3381,0.94,JoeKing,187,A1BPIGRHAORHBR,426
3382,0.83,Douglas B. Moran,209,AHPV4F8IVSC39,8087
3383,0.95,riry,173,AYLAZUCGWB6IE,3176
3384,0.85,Amazon Customer,550,A1NS6O584WD5FJ,2023
3385,0.85,RLC,521,A3HR0ZZOFKQ97N,1332
3386,0.85,Ronna Linn,970,A3E1J755STLMHF,1416
3387,0.82,A,113,A3M7ROZKQW6F69,1455
3388,0.92,E. Sikorski,408,AL3G7RTXMGLDQ,1490
3389,0.89,Professor B,131,A3T8H7A2EESBZO,864
3390,0.8,Dark Faerie Tales,1766,A3U7ELIED4WP4R,2252
3391,0.76,Aoife,684,A6VSWJVTWEOII,3192
3392,0.94,JSwank,230,A18V2E6MMO8KLO,641
3393,0.86,Sandra K. Stiles,1304,AX48LWJBU5RUH,1200
3394,0.82,KCoburn,531,A1NHSN1NUIYXEZ,648
3395,0.88,P. Kingsriter,441,A6B92PTV0Z1SU,3005
3396,0.92,PD,385,A3EZFFPVS34AMO,1874
3397,0.83,Lizz A. Belle,360,A14482T71JR6VU,2094
3398,0.87,Tessa,378,A15T487HNTIOF7,1489
3399,0.88,JustAnotherEngineer,240,A1TJT6GXDGNN8Q,3086
3400,0.94,FashionQueen86,96,AGAOZ53UU82G7,1216
3401,0.9,Doc Martin,229,A1NHNED4X7LXRE,1215
3402,0.8,The Fallen Angel with a broken Wing,479,A38IEZF0P3ZUQJ,1616
3403,0.85,Marina Ruder,338,A2M9KKPAC2477E,392
3404,0.93,Art T.,178,A3ERTHGCYNZ1TA,2550
3405,0.85,Iron Man,679,A2XA8CW5DF4MNZ,2082
3406,0.93,J. Yang,36,A2OYIAZJRNQW93,1075
3407,0.82,Jennifer D.,716,AJ6OU6CM3KV02,610
3408,0.83,Mary Kirkland,563,A1V8JNUT1SOJEQ,828
3409,0.92,Alex Prosper,252,A2Q6FM9ZHGZ0G9,966
3410,0.91,D.B. Spalding,353,A2V7EO331SFUF6,3925
3411,0.91,Sayeef Khan,186,A2UG220UJU5DO,1636
3412,0.79,J. Charpie,866,A1TQUIXZP5HVNH,518
3413,0.87,JC in OKC,267,AM9APPMIE1BHZ,1348
3414,0.85,HokiEE01,172,A1QC8UPMF4XAYR,999
3415,0.78,Lauren Corson,1233,A2OSPR9UVLQK51,660
3416,0.83,Mike,528,A1K9IW99EFBZ52,4223
3417,0.94,TolyG,57,A1Z03F8JSW3HYH,892
3418,0.8,J.Q.L. 4150,516,A4LQ8TMZ943XI,726
3419,0.77,William Bentrim,1329,A2YEOR4XJ8N3QE,2163
3420,0.0,dbstory in NH,0,A3V2V114UKM2YD,0
3421,0.97,TK,48,A3SZ2ETJFRYCHP,4031
3422,0.88,Bellatricks,348,A1F7XETXDDGRBE,765
3423,0.84,WP,981,A3G3UE0P6T6JRD,913
3424,0.89,Amazon Customer,167,A17PM59AUJM00T,1951
3425,0.78,Ken,889,A21WXLVV2PBW50,705
3426,0.85,radnus,115,A3T283WB23CIK2,553
3427,0.89,Saphyre Rose,211,AQ06TB7GQ5AQS,743
3428,0.83,lily,566,A2SR7S6ZJJDGNB,773
3429,0.95,Keith Heapes,242,APDVHUTTR05XR,986
3430,0.91,Clayster,297,APFEQMTX550NE,1336
3431,0.87,D. Couse,948,A1OMXVXXP07F05,5546
3432,0.83,Amanda,826,A76E96F9STNGN,456
3433,0.84,NoVA Music Lover,566,AV8MDYLHHTUOY,1457
3434,0.93,I'm a mom,134,A39F9IIEG14KE6,1606
3435,0.89,lizellis,325,AJ6H9ZV7TJUUT,1637
3436,0.86,Countess Chocula,709,A1TFMR7RE985MF,3492
3437,0.94,C,84,A35H8Y36S43CSG,741
3438,0.83,Daisy,822,A3EBPHKGHMBPPI,340
3439,0.85,toronto,396,A2KUMYWXAQNARZ,1397
3440,0.97,Paul C,41,A11AEL8CLVVEJ5,869
3441,0.89,T.A.L. Dozer,807,A8X2QG0FN70XR,2862
3442,0.8,Edward,675,A3DOPYDOS49I3T,1381
3443,0.89,Carpe Diem,310,A1JJ489MVMW8L4,1210
3444,0.85,Shirley Schwartz,1756,A1N1YEMTI9DJ86,5455
3445,0.83,gc13182,703,AHF7NZQ9REBTV,566
3446,0.81,LadyLoves2Read,374,A1UUBO91ZGR0Z1,1412
3447,0.89,K. Blaine,194,A2PM5Z249OVPEN,1495
3448,0.86,Anne,827,A3BPO34WTIA13,763
3449,0.94,M. M.,191,A207275AVUSNE3,5516
3450,0.73,VIDFAN,608,AMB2Z4FMDBWQY,1254
3451,0.77,Ashley ~ Thoughts and Reviews,380,A36P36J16DE34K,643
3452,0.91,Mr. Howell,124,A3ATD1VNKRQ23C,1682
3453,0.91,Books Laid Bare,493,A3YPNGXQCY94U,400
3454,0.82,WhippetRun,532,A3HNLJGBLFBJIA,1428
3455,0.85,Bass Cadet,417,A1HYH206E18XVC,1512
3456,0.94,Anthony E.,115,A133AF5XA3OISO,565
3457,0.97,"Santoku, Mr.",173,A29ES5PXIOSU9H,969
3458,0.91,Nobody important,446,A2QYWB6UH4J7Q0,1886
3459,0.81,Monica Main,450,A2FDGCKOWQBSGT,3555
3460,0.85,P.Bergbauer,479,A1H1BPKUMGVIA8,2262
3461,0.93,Amy Phipps,285,AGHIUO1B3IF8H,1772
3462,0.81,WriterChick,543,A69GBB918D2PP,1741
3463,0.88,PJM,359,AQ2FC1DLKVD8H,957
3464,0.95,Whizzers Row: The Third,137,A1ITCVZ46MUB3A,6280
3465,0.9,Brian Johnson,165,A2ZP8SP00K7I8D,666
3466,0.88,Call of Kthalia,163,A37QVR6S6UBUR4,528
3467,0.89,Brilliantembers,464,A92CAXGW0NW2D,851
3468,0.93,Jonesie,149,A37TKT964GU38X,932
3469,0.91,Yohan,358,A1CSRR7FCKBL9M,934
3470,0.81,alltatup,556,A3GKD8MAHURH91,1301
3471,0.84,Brad Hutchinson,146,A1OZYQ4V83X8K4,1677
3472,0.84,Joyce J. Ruskuski,1040,A3Q9ZYNO1MXQDW,1016
3473,0.78,Lynrie,1363,A2MUGFV2TDQ47K,2051
3474,0.88,Mr. Truthteller,372,AXTDCF7RF73K1,2332
3475,0.92,Cyn,649,AGBGV16NY06FW,614
3476,0.76,Fuzzbean,604,A1QK91G8NM5XI1,1697
3477,0.93,Moi Surtout,114,A25HPZCFR9CY5W,2026
3478,0.86,Veil_Lord,693,A2Y3WWPUKIJ59I,2335
3479,0.82,Amazon Customer,914,A3G4CF9CO6AHF,372
3480,0.91,Pat Fordyce,500,AYIPGMUURK82V,1106
3481,0.85,Starmagic,785,A14D4XQXOBBZ8A,1020
3482,0.85,C.Kavarnos,668,A34WY8Y9G7KDFZ,369
3483,0.89,C S Vemuri,139,A1VPNOP75X3DIL,494
3484,0.86,Kathy,414,A2OZ6PW2W5FQTP,1878
3485,0.91,M. Stone,169,A1L8PL08LOYO9L,1989
3486,0.81,Heather-Joan Warner,274,A2VVHERU17FPKE,391
3487,0.93,Gaz Rendar,239,A1OZA52DFY3SHD,2685
3488,0.97,Johnny Robish,77,A7ZLUK5TD2Z6Z,1626
3489,0.81,Keither Selling,1457,A1J4P017ZRK5KH,1212
3490,0.82,Head Zombie,365,A31K9U96YOCN0B,469
3491,0.92,Minnie I.,79,A3USLEQTOHHZYR,771
3492,0.88,Christina,524,AHFKFSBQJGO0R,736
3493,0.89,WorkingMomx3,125,ANFZFNM2QADUT,590
3494,0.88,wendy shelton,767,A2AL0KKJZTK0KP,609
3495,0.9,Meester Shack,146,A1DFCKK12YR0ZV,582
3496,0.89,Ryan Mease,1030,A1K6AA9Q9XF77P,1877
3497,0.79,R. Eye,836,A22RIIYSPA3EDH,1738
3498,0.8,rebecca mantuano,1406,A3VKPR4JQNEWA7,555
3499,0.78,Amazon Customer,914,A2F87B9Z4SSWMN,613
3500,0.85,Media Man,570,A3DH53FPYSP9E,2170
3501,0.87,Samuel Mitchell,141,A334SLFQ5WGVAM,8154
3502,0.92,Jennifer Danielle,43,ALP1K92SNX0X2,1445
3503,0.79,not a natural,526,A3TO3AY1UFM83U,2613
3504,0.9,StormJH1,184,ADH0O8UVJOT10,1154
3505,0.92,Roxie's Romance Reviews,832,A1XI8GFCIVWU36,628
3506,0.88,Gregory E. Foster,491,ASLHDTUUMOH7F,3051
3507,0.83,M. Reynard,1248,A3T0OTH5072YRE,2629
3508,0.82,Virginia Campbell,946,AG4U11RFDY7LU,1598
3509,0.82,Sheri Ann Richerson,642,A204YGIW87T020,967
3510,0.87,TeemoViewer,118,A33BLUJ6RQ6B4I,803
3511,0.82,debbiejo,744,A3JVICFD5REACI,1016
3512,0.75,Lady Raven RAVE!,1933,A2NUHWMHA9XNKV,5396
3513,0.87,Sam,582,A3SFOT8Z5QJP3O,429
3514,0.76,g3 from the UP,322,A2HZ3Z494VS1KG,1186
3515,0.88,DB BluBlock Productions,385,A26JK2M10K48TM,1107
3516,0.86,Baron Von Cool,345,A14TUWXDA5WQ7W,2834
3517,0.79,T McNair,594,A19O7AZI5FNHM0,482
3518,0.86,Cathy Stucker,371,A24B990VP9QC6C,2033
3519,0.89,anna sorin,157,A2HSF1ZJGUQ54J,575
3520,0.8,Justin,533,A3Q4GNGB87LJ32,647
3521,0.86,Heidi Grange,685,A30A8GG1O5CFQ2,1065
3522,0.93,Walnut2,116,A2TOGQUYQKPENK,433
3523,0.86,Sheila Chilcote-Collins,564,APDPA11IZPYLN,4093
3524,0.85,Bon,408,A276BKCK4ZE7EW,966
3525,0.89,TW,313,A1S5QVS3YLY6FK,1377
3526,0.81,Ranger Baby,1089,A3G63LC1LXRLHL,535
3527,0.78,Elizabeth Suarez,1174,A1436SUXRPFX9V,642
3528,0.91,Fabio Ruiz,98,A24Q66F0M3FYHG,717
3529,0.9,M. L Strickland,203,APDJAP3RELMS5,2241
3530,0.86,Marta,938,AH32373XJKIY8,979
3531,0.92,Brian C.,301,A1KE3JBO3KQX2O,1650
3532,0.79,Tina,1184,AAR8E3JF9K93P,6123
3533,0.88,RonAnnArbor,532,A3FPSY1M6G7XIB,5166
3534,0.93,Algernon7,201,A329P043ENCM1R,705
3535,0.93,Michael Maryland,196,A1M0M3TOS6CD1A,1154
3536,0.88,Books4Tomorrow,774,A2R53V98P2T4Y4,1024
3537,0.95,HeroLegend555,80,A1KG9IOJZRD9L6,4697
3538,0.87,Susan Snodgrass,661,A22F5YTVKQUZPN,1688
3539,0.73,Moises Halifax,530,AEGLLY9CXWXX3,1974
3540,0.97,Chas,74,A1JT5SPO1DXJGY,940
3541,0.82,Celise Hartgrove,973,AOYW3HI90CWFN,1410
3542,0.91,SunnyBrook,280,A3NS13VBQS0HS8,601
3543,0.91,Simon,159,A1Y051MQ2SVPFI,1573
3544,0.81,penny13,1097,A2PN55MTK1BIL5,979
3545,0.79,Michael Valdivielso,2262,A3NIQK6ZLYEP1L,8754
3546,0.88,amie,843,A1X5V3LU8TC8QU,793
3547,0.88,Daffy Du,354,A3G25AHB4CHEZ6,3135
3548,0.87,Eohany,707,A15D2X8MICR2VQ,1542
3549,0.89,Jason Crawford,133,A3LIF253SVDRMW,1369
3550,0.9,Santosh G,196,A39TF3CW0JEK3H,1487
3551,0.79,sara gillman,822,A13LHBUYIK9TMC,711
3552,0.82,Brandy Monday,551,A4OYL3H8QHGBZ,620
3553,0.88,Leigh,270,A3O2HIL5V8KY75,1536
3554,0.79,Alyssa,600,A3KR1H0TMY05U4,2532
3555,0.8,KV Trout,398,AFE0AGQT50MBJ,3367
3556,0.91,still searching,258,A17639YIJLDS1G,825
3557,0.92,Amazon Customer,292,A15LI24XAWS8RA,967
3558,0.85,Peter Reeve,506,ABTUNH7645QJL,5529
3559,0.85,kiwanissandy,783,A4VMQ6ZTSXSSL,4174
3560,0.77,Angie IsA ReadingMachine,717,A31VVIXC2P84GG,1276
3561,0.93,JSC,384,AFNG8O2DXRCUV,2570
3562,0.9,benjamin bannister,187,A2DAX9YH4EVXB0,766
3563,0.94,Robert Jones,114,ARIC00M54T1YD,1323
3564,0.92,Mountain Bike Mike,196,A31QQPKAC0WFCZ,1336
3565,0.81,Brian Connors,564,AWNBZSEZ9P8BE,4904
3566,0.83,FirePepper Red,667,A35IX2GE0VC0JP,1944
3567,0.87,T's Book (KT Book Reviews),468,AEAFST0PI00MZ,1601
3568,0.9,SilverLining,232,A2J6GMCZHMVX18,519
3569,0.84,Amber Dawn,1596,A2EVPZUFH6IH09,833
3570,0.75,Ian K.,421,A2RELU94NM7RWI,2564
3571,0.78,Andrea R.,837,ADKE4GN2MRW9O,517
3572,0.81,A Family Effort,442,A3M7BCQKSQAK4L,1263
3573,0.88,Daniel W. Kelly,1617,A3VBVES8IYR5ZJ,8393
3574,0.91,fluffyredfox,529,A2J6MDUDK4EHWX,967
3575,0.93,VA Duck,252,A23BNT7UYCWBX7,1301
3576,0.88,Heather A,596,A3AANHILJU77IK,914
3577,0.87,Swapnil,133,A2BD1KGJV0DPX7,232
3578,0.9,luvher74,45,AJXKFNF5POKQA,52
3579,0.88,Dr. Miguel Faria,113,A1LKQ81O0BP49Q,2586
3580,0.85,Tinkerbell,747,A1XH2IEQL34G7S,856
3581,0.9,Avid Reader,449,A17JIHQIDWN21H,1336
3582,0.77,deeper waters,737,A2D7X9N3IV3S7B,2857
3583,0.76,Nina McClain,1136,AD9NC1O1ZESCL,753
3584,0.85,Chef Scott,753,A2IFGGXG3YV3Y6,3640
3585,0.84,CMarie,1081,A24RFR77GXOPIU,2001
3586,0.83,1989,1106,AADYSK83SPVFO,731
3587,0.95,Joe Ekaitis,224,A6VPIOPMDJ8H7,6758
3588,0.84,S. Smith,202,A3NWN21HH5CEWZ,2051
3589,0.97,Mark A. Workman,74,A1CNHR1NDFOIK0,925
3590,0.8,Adorkable,710,A23PP59ZKZPB0L,420
3591,0.91,Rebecca,303,AGGC8YPL5U41M,448
3592,0.87,Charmina,296,A2U6UPHSBJ0SOY,666
3593,0.86,Leaf,198,A18324KM7XB5IO,663
3594,0.87,Jamie,219,A3HS9FKICF0PG4,639
3595,0.85,Alanna,739,AMI795R6FD2QV,511
3596,0.82,Stacy K,689,A1ACDQPXA8ERYY,430
3597,0.82,alicia mcbride,615,AFCXCLZP88WJG,706
3598,0.9,Josh@HawaiiTechTablets,72,A2XMAJ8EPT8DZ1,673
3599,0.94,Sinfully,439,ABNH58ZSD46UN,607
3600,0.82,Geoffrey Kleinman,456,A1XDMYX8QOW07N,1991
3601,0.93,Jack Tripper,244,A2E5GLJPQAMOBS,2169
3602,0.83,Pacey1927,1023,A17U562HOY2OQV,2858
3603,0.96,P. Hartung,267,A2Q204DY2L7YRP,1350
3604,0.86,Peter Hyatt,453,A2X64F7DOMZO23,2471
3605,0.75,Jason,992,A2YM3KILJ1G0YJ,4842
3606,0.91,Maximiliano F Yofre,992,A1Y87E22UVYCE6,4247
3607,0.69,Herbert L Calhoun,1645,A3RFXU3P0XKKF4,12182
3608,0.84,Raymond H. Mullen,462,A2WUF2RV65T3Y,1475
3609,0.83,Mom's Thumb Reviews,184,ALDM67VMA0962,754
3610,0.84,Jessie Potts,797,A3ABPSWQZDPHI7,4459
3611,0.94,Jenn,140,ACIMXCQMP1LTE,178
3612,0.81,"John Green, NCGBT",449,AXOO7BPM22BDO,4736
3613,0.84,lyn,533,A2F8X61SB7F73B,1120
3614,0.83,Kristina,182,A2VTWBNOQ5RCRR,213
3615,0.7,John A. Lefcourte,938,AQ55H30MZSV0Q,2759
3616,0.81,Linda Perry,1788,AZ1GA18X01FD5,2059
3617,0.86,BestDayofMyLife,400,ASJE1XJY3EIN2,877
3618,0.89,Amazon Customer,652,AFSBKKDFLZZX5,1039
3619,0.94,Casch,267,A2HBOG4LVIY15L,997
3620,0.9,EY,299,A3N9DFZRU9VMLI,710
3621,0.86,James Ridgway,494,A2BIJMB2BITQUM,2316
3622,0.91,Edward J. Vasicek,392,A3W162WZYJRMBI,7106
3623,0.9,Lenora G.,263,A1O2I3BAX8FXZN,572
3624,0.81,SeattleBookMama,305,A1JMKPA2U1X8LV,867
3625,0.98,J. Cameron,45,A1YCWQHEXXPSNE,2289
3626,0.8,Justirishgirl,846,A2ON53GR80JS8S,1821
3627,0.9,Nepenthe,209,A2NW131BJQQ3LS,711
3628,0.83,bronx book nerd,769,A3F0OFSE2M25U2,2205
3629,0.85,Vickie T.,310,A1N6AY0XTAPBM2,1685
3630,0.86,Tara Carlson,332,A29NNYBMVN3DDB,603
3631,0.88,J. Faltys,934,A2BRAUQW0M47DQ,1144
3632,0.73,Amy S.,707,A2WS6FMF750EI9,1927
3633,0.75,Stepho1368,1207,A27EISXEPOPG5E,741
3634,0.78,kortney lah,1634,AU45OQPK2J5JF,905
3635,0.8,SevereWX,878,A3G007LQX6KGOD,1672
3636,0.86,OceanWave,457,A1J6Z70T78B35V,569
3637,0.85,Jeffrey T. Munson,1023,A3KY68OTSNHM3G,5790
3638,0.83,BrianB,369,A1QQEFV51EMD7E,5159
3639,0.92,Michelle,351,A2Z5W4JDUT2EBY,800
3640,0.93,Erik Gordon Bainbridge,129,A2KQSLKDHGPRMK,1648
3641,0.89,Jerry F.,249,APAC11DAWHUSF,423
3642,0.82,Robbyg,312,A1RDHBBZE1NPS3,1449
3643,0.95,Mandy,56,A1934ODZK3FJCF,11126
3644,0.85,Bob Walter,281,AYGFPGFKAWOVM,1471
3645,0.9,gt surber,359,A3KNPE2J0ZX0DS,853
3646,0.93,Brian Z.,283,A42TV8FJP7MI3,1394
3647,0.96,Plein Jane,103,AWXXUOYG8Q8M3,5477
3648,0.86,Jukebox Dave,1002,A14W8HXP3RM3ZS,1657
3649,0.92,Joseph A. Mecca,191,A3Q2HW41XACQAA,1165
3650,0.83,ERIKA MESSER,449,A22LQGRG61FDYW,541
3651,0.96,A.D.,111,A25KNNRW4EZNQL,446
3652,0.87,Dave English,326,AHGGSY182427,3281
3653,0.9,Gerard Masters,154,ASFXD8YLO67KW,1899
